DATA,DATE,OPEN,HIGH,LOW,PREV_CLOSE,LTP,CLOSE,VWAP,52W_H,52W_L,VOLUME,VALUE,NO_OF__TRADES,DAILY_RETURN,MA_7,MA_14,MA_30,VOLATILITY,VOLUME_CHANGE
2025-05-23,2025-05-23,161.6,163.53,161.5,161.29,163.1,162.97,162.62,184.6,122.62,29483665,"4,79,46,11,681.16",183753,0.010416020832041628,159.57999999999998,153.5942857142857,145.25,0.007612103288393594,-0.514396030282439
2025-05-26,2025-05-26,163.1,165.55,162.05,162.97,162.37,162.51,163.34,184.6,122.62,25581584,"4,17,85,34,087.15",164313,-0.002822605387494681,160.31714285714287,154.885,146.32433333333333,0.00782908361204002,-0.13234721667065474
2025-05-27,2025-05-27,162.51,163.9,160.62,162.51,161.76,161.66,162.06,184.6,122.62,23296776,"3,77,55,35,758.64",177933,-0.005230447357085666,160.9042857142857,156.0035714285714,147.47366666666667,0.008639888213538996,-0.08931456316387598
2025-05-28,2025-05-28,162.4,162.69,160.65,161.66,161.06,161.24,161.3,184.6,122.62,13044476,"2,10,40,98,511.17",91891,-0.0025980452802176757,161.42857142857142,157.25857142857143,148.40099999999998,0.008886497696350195,-0.44007376814714616
2025-05-29,2025-05-29,162.19,163.95,161.5,161.24,163.15,163.12,162.87,184.6,122.62,26455081,"4,30,87,11,010.73",192455,0.011659637806995748,162.0614285714286,158.71142857142857,149.2913333333333,0.009362922019316312,1.0280677430047782
2025-05-30,2025-05-30,163.11,163.89,160.51,163.12,161.0,161.02,161.3,184.6,122.62,32739340,"5,28,07,69,846.88",151091,-0.012873957822461923,161.97285714285712,159.3821428571429,150.093,0.0087089601354234,0.23754450043074904
2025-06-02,2025-06-02,159.0,160.12,157.3,161.02,159.12,159.04,158.87,184.6,122.62,31365564,"4,98,30,82,554.34",169213,-0.01229660911688002,161.65142857142857,160.06857142857143,150.823,0.009801932701817156,-0.041961016929479955
2025-06-03,2025-06-03,159.04,160.65,157.17,159.04,157.39,157.35,158.36,184.6,122.62,28398746,"4,49,71,79,711.39",156056,-0.010626257545271578,160.84857142857143,160.21428571428572,151.42866666666666,0.008514645800434296,-0.09458838361714139
2025-06-04,2025-06-04,157.5,158.98,156.81,157.35,158.4,158.18,158.01,184.6,122.62,16660138,"2,63,25,49,264.24",129263,0.005274864950746805,160.23000000000002,160.27357142857142,152.096,0.009362782178501939,-0.4133495190245372
2025-06-05,2025-06-05,158.86,159.09,157.05,158.18,158.05,157.97,157.93,184.6,122.62,23708504,"3,74,43,25,538.10",122241,-0.0013276014666835367,159.70285714285714,160.30357142857142,152.65633333333335,0.009380493529612061,0.42306768407320505
2025-06-06,2025-06-06,155.7,157.88,154.25,157.97,157.55,157.49,156.38,184.6,122.62,25804151,"4,03,52,14,926.14",133400,-0.0030385516237259047,159.16714285714286,160.29785714285714,153.18866666666665,0.009376825325478469,0.08839220728562203
2025-06-09,2025-06-09,157.69,158.2,156.82,157.49,157.3,157.32,157.52,184.6,122.62,15315437,"2,41,24,61,355.70",127577,-0.0010794336148327588,158.33857142857144,160.20000000000002,153.80433333333335,0.006892486688579957,-0.4064739041404617
2025-06-10,2025-06-10,158.0,159.3,155.5,157.32,155.65,155.68,156.87,184.6,122.62,22764080,"3,57,09,61,629.98",132605,-0.0104246122552758,157.57571428571427,159.7742857142857,154.25799999999998,0.00648441082314962,0.4863487081694111
2025-06-11,2025-06-11,156.45,157.53,155.31,155.68,156.09,156.41,156.54,184.6,122.62,17605668,"2,75,59,81,215.78",107872,0.004689105858170617,157.20000000000002,159.4257142857143,154.755,0.006383783463885199,-0.2266031396832202
2025-06-12,2025-06-12,156.0,156.26,151.85,156.41,152.6,152.89,153.46,184.6,122.62,27846151,"4,27,33,15,865.00",165106,-0.022504954926155674,156.56285714285715,158.7057142857143,155.182,0.009676469154218803,0.5816583045869093
2025-06-13,2025-06-13,149.8,152.5,149.8,152.89,152.34,152.13,151.71,184.6,122.62,24277592,"3,68,32,71,732.64",131667,-0.004970894106874124,155.6985714285714,157.96428571428572,155.547,0.008760932743773658,-0.12815268436919702
2025-06-16,2025-06-16,152.01,154.5,150.84,152.13,154.1,154.17,153.22,184.6,122.62,16188193,"2,48,03,18,213.73",119308,0.013409583908499334,155.15571428571428,157.4292857142857,155.95,0.011330795482437941,-0.3332043392112365
2025-06-17,2025-06-17,153.81,154.89,152.35,154.17,152.58,152.6,153.42,184.6,122.62,16740382,"2,56,82,77,833.38",112427,-0.010183563598624823,154.45714285714283,156.81214285714285,156.222,0.011609408142091231,0.03411060147355549
2025-06-18,2025-06-18,152.2,153.2,150.8,152.6,152.0,152.11,151.99,184.6,122.62,14860746,"2,25,87,49,524.45",91669,-0.0032110091743118296,153.71285714285713,156.0257142857143,156.42566666666664,0.011534349749632208,-0.11228154769705967
2025-06-19,2025-06-19,152.0,152.45,150.5,152.11,150.51,151.0,151.16,184.6,122.62,20145922,"3,04,53,43,206.89",162901,-0.007297350601538466,153.0442857142857,155.31,156.67,0.011336446127563436,0.35564674882404956
2025-06-20,2025-06-20,150.75,153.17,150.63,151.0,151.7,151.97,152.01,184.6,122.62,29944714,"4,55,19,25,313.29",118765,0.006423841059602697,152.41,154.805,156.97633333333334,0.011581893793296228,0.4863908437648077
2025-06-23,2025-06-23,150.5,153.3,150.48,151.97,152.35,152.43,151.85,179.0,122.62,17096676,"2,59,61,69,014.17",107530,0.003026913206553905,152.34428571428572,154.45357142857142,157.00300000000001,0.008377544939727515,-0.42905863118278575
2025-06-24,2025-06-24,153.8,156.97,153.64,152.43,155.03,154.79,155.29,179.0,122.62,25403324,"3,94,49,49,688.49",168818,0.015482516564980564,152.7242857142857,154.21142857142857,157.18166666666667,0.009939082447912946,0.485863333901865
2025-06-25,2025-06-25,155.9,156.9,155.51,154.79,156.33,156.39,156.25,179.0,122.62,18240433,"2,84,99,80,442.59",115858,0.010336585050713776,153.04142857142855,154.09857142857143,157.21766666666664,0.009432997714858641,-0.28196668278529224
2025-06-26,2025-06-26,156.87,161.1,156.45,156.39,160.4,160.54,158.9,179.0,122.62,40650557,"6,45,91,90,605.70",200746,0.026536223543704773,154.1757142857143,154.31642857142856,157.32399999999998,0.01146583345776202,1.2285960536134204
2025-06-27,2025-06-27,161.0,163.3,160.7,160.54,161.29,161.45,162.18,179.0,122.62,31989509,"5,18,80,45,925.09",179054,0.005668369253768457,155.51,154.61142857142858,157.454,0.010560997278577244,-0.21306099200559536
2025-06-30,2025-06-30,160.99,162.2,159.5,161.45,159.8,159.76,160.62,178.19,122.62,15842285,"2,54,45,27,360.88",143198,-0.010467637039331068,156.76142857142855,154.90285714285713,157.527,0.011391520575749554,-0.5047662344551771
2025-07-01,2025-07-01,160.01,160.44,157.73,159.76,159.8,160.06,159.3,178.19,122.62,17823415,"2,83,91,98,867.00",138779,0.0018778167250876887,157.91714285714284,155.16357142857143,157.57266666666666,0.01163294656575246,0.12505329881390215
2025-07-02,2025-07-02,160.06,166.15,159.83,160.06,165.95,165.88,164.17,178.19,122.62,63315210,"10,39,45,30,770.33",258609,0.03636136448831673,159.8385714285714,156.0914285714286,157.714,0.01563412501654472,2.5523613179629154
2025-07-03,2025-07-03,166.0,168.78,165.21,165.88,165.55,165.91,166.97,178.19,122.62,60571824,"10,11,36,75,423.24",247576,0.00018085362912945158,161.42714285714285,157.07571428571427,157.868,0.016168484784457014,-0.04332901999377403
2025-07-04,2025-07-04,165.91,166.49,162.0,165.91,163.1,163.01,163.37,178.19,122.62,22938753,"3,74,75,36,836.05",167118,-0.017479356277499858,162.37285714285713,157.70714285714283,157.86933333333334,0.019221998733910114,-0.6212966444596418
2025-07-07,2025-07-07,163.0,163.35,160.05,163.01,162.52,162.4,162.47,175.47,122.62,17469909,"2,83,82,87,843.46",123250,-0.0037421017115513155,162.63857142857142,158.40714285714284,157.86566666666664,0.017151178389738352,-0.23841069303113382
2025-07-08,2025-07-08,162.45,162.9,161.6,162.4,161.9,161.97,162.03,175.47,122.62,11398248,"1,84,68,07,797.96",81709,-0.0026477832512316057,162.71285714285713,159.11142857142858,157.876,0.017124248866016968,-0.3475496638248087
2025-07-09,2025-07-09,161.95,161.95,157.51,161.97,159.2,159.0,159.15,175.47,122.62,29839077,"4,74,90,12,087.28",216941,-0.018336729023893272,162.6042857142857,159.68285714285713,157.80133333333333,0.01819541024722468,1.6178652192863323
2025-07-10,2025-07-10,160.0,161.55,159.28,159.0,160.63,160.66,160.44,175.47,122.62,17566887,"2,81,84,00,050.43",134347,0.010440251572326975,162.69,160.30357142857142,157.71933333333334,0.018666809756037003,-0.41127914244800534
2025-07-11,2025-07-11,160.64,161.62,159.32,160.66,159.99,159.84,160.12,175.47,122.62,20689511,"3,31,27,58,884.80",146555,-0.005103946221834854,161.82714285714286,160.83285714285714,157.67999999999998,0.010046258699529336,0.1777562524310654
2025-07-14,2025-07-14,159.84,161.12,159.3,159.84,160.25,160.44,160.23,170.18,122.62,15152964,"2,42,79,12,916.42",146442,0.0037537537537537524,161.04571428571427,161.23642857142858,157.72666666666663,0.010450288442148509,-0.26760163640406964
2025-07-15,2025-07-15,160.26,160.85,157.95,160.44,159.3,159.0,159.12,170.18,122.62,17993051,"2,86,29,95,009.50",110529,-0.008975317875841382,160.47285714285712,161.42285714285714,157.78166666666667,0.009132459814378123,0.18742781940219744
2025-07-16,2025-07-16,159.0,159.27,157.0,159.0,157.3,157.33,157.49,170.18,122.62,14591157,"2,29,79,16,076.70",126421,-0.01050314465408797,159.74857142857144,161.19357142857143,157.7533333333333,0.009510082410271785,-0.18906710151602413
2025-07-17,2025-07-17,157.5,160.7,157.12,157.33,159.97,159.9,159.06,170.18,122.62,21733241,"3,45,68,71,121.62",138067,0.016335091845166128,159.45285714285714,161.08285714285716,157.81766666666667,0.012390537914847429,0.48948030646233187
2025-07-18,2025-07-18,160.1,162.75,160.1,159.9,162.5,162.37,161.77,170.18,122.62,30728478,"4,97,08,71,355.15",173316,0.015447154471544655,159.93428571428572,161.2692857142857,157.98033333333333,0.01140231523560321,0.4138930314167133
2025-07-21,2025-07-21,162.5,165.6,162.49,162.37,163.18,163.02,163.66,170.18,122.62,29812899,"4,87,91,17,483.09",174007,0.004003202562049779,160.27142857142857,161.4807142857143,158.17033333333333,0.010958488306219302,-0.02979578096904112
2025-07-22,2025-07-22,163.3,164.41,162.73,163.02,162.97,163.04,163.59,170.18,122.62,13615524,"2,22,72,99,724.19",135609,0.00012268433321049876,160.72857142857143,161.27785714285713,158.41566666666665,0.01055349651190397,-0.543300904752671
2025-07-23,2025-07-23,163.25,164.14,161.88,163.04,162.51,162.77,163.02,170.18,122.62,14287149,"2,32,90,66,721.33",122780,-0.00165603532875358,161.0614285714286,161.05357142857142,158.62766666666667,0.010676495036484927,0.049327884846738224
2025-07-24,2025-07-24,163.0,164.75,162.81,162.77,163.6,163.48,163.7,170.18,122.62,14377270,"2,35,34,90,655.47",117000,0.004361983166430994,161.70142857142855,161.08714285714285,158.98066666666668,0.009492862560405142,0.0063078365039799245
2025-07-25,2025-07-25,163.5,163.59,161.05,163.48,161.51,161.43,161.79,170.18,122.62,12443495,"2,01,31,77,001.53",140857,-0.012539760215316775,162.28714285714287,161.01785714285714,159.29066666666668,0.010028136335551736,-0.13450223860301713
2025-07-28,2025-07-28,161.23,162.29,159.09,161.43,159.34,159.68,160.51,170.18,122.62,19296285,"3,09,72,28,521.77",220177,-0.010840612029981989,162.25571428571428,160.8542857142857,159.47433333333336,0.00958310820294957,0.5507126414242944
2025-07-29,2025-07-29,158.2,162.45,158.2,159.68,162.22,161.69,160.78,170.18,122.62,15262937,"2,45,39,35,250.07",95240,0.012587675350701266,162.15857142857143,161.04642857142858,159.77733333333333,0.008839144513447545,-0.20902199568466162
2025-07-30,2025-07-30,161.69,162.79,161.05,161.69,161.3,161.36,161.74,170.18,122.62,16083106,"2,60,12,44,577.73",90693,-0.002040942544374924,161.92142857142858,161.09642857142856,160.0856666666667,0.008610689576513548,0.053735988034282034
2025-07-31,2025-07-31,161.0,162.13,156.56,161.36,157.3,157.94,160.15,170.18,122.62,26213891,"4,19,81,75,446.12",155822,-0.021194843827466614,161.19285714285712,160.96071428571426,160.317,0.01131527661847901,0.6299022713647475
2025-08-01,2025-08-01,157.93,157.93,152.51,157.94,153.0,153.01,154.24,170.18,122.62,23927359,"3,69,05,81,798.45",183972,-0.031214385209573314,159.79857142857145,160.43,160.35166666666666,0.015002600675051056,-0.08722596733159527
2025-08-04,2025-08-04,153.5,159.92,153.5,153.01,159.25,159.56,158.06,170.18,122.62,30064719,"4,75,19,62,110.35",200990,0.0428076596300897,159.23857142857145,160.47,160.58933333333331,0.024568031161198326,0.25649968306155313
2025-08-05,2025-08-05,159.56,160.14,158.28,159.56,159.45,159.62,159.39,170.18,122.62,14441034,"2,30,17,32,501.24",165331,0.0003760340937577489,158.98,160.63357142857143,160.75033333333334,0.024232844970986177,-0.5196684193190031
2025-08-06,2025-08-06,159.62,159.8,157.8,159.62,158.7,158.66,158.59,170.18,122.62,13438851,"2,13,12,11,060.17",219272,-0.006014283924320352,158.8342857142857,160.545,160.82600000000002,0.023985539270830757,-0.06939828546903215
2025-08-07,2025-08-07,157.15,160.0,156.26,158.66,159.83,159.67,157.92,170.18,122.62,23159540,"3,65,74,21,986.21",190119,0.006365813689650723,158.54571428571427,160.35214285714284,160.79700000000003,0.023523171460487588,0.7233273886286855
2025-08-08,2025-08-08,159.5,159.95,157.01,159.67,158.25,157.95,158.22,170.18,122.62,11951173,"1,89,08,59,315.71",104268,-0.01077221769900416,158.05857142857144,159.99,160.68033333333332,0.023783022962212092,-0.48396328251770115
2025-08-11,2025-08-11,157.95,160.0,157.15,157.95,158.5,158.52,158.16,170.18,122.62,14325736,"2,26,57,29,580.40",116920,0.003608736942070312,158.14142857142858,159.66714285714286,160.639,0.02239395029097736,0.19868869775376852
2025-08-12,2025-08-12,158.52,161.65,158.5,158.52,160.13,160.16,160.62,170.18,122.62,20056598,"3,22,15,39,927.51",133490,0.010345697703759704,159.16285714285712,159.4807142857143,160.64233333333334,0.017481614028095532,0.40003962100097334
2025-08-13,2025-08-13,160.96,162.4,159.9,160.16,160.35,160.18,161.07,170.18,122.62,18079396,"2,91,19,76,062.73",117633,0.00012487512487524555,159.25142857142856,159.24499999999998,160.4523333333333,0.007195181435048134,-0.09858112527358831
2025-08-14,2025-08-14,160.02,160.6,154.83,160.18,155.68,155.3,156.57,170.18,122.62,47256126,"7,39,89,80,151.67",183512,-0.03046572605818454,158.6342857142857,158.80714285714288,160.09866666666667,0.013773817257271474,1.6138111029815376
2025-08-18,2025-08-18,158.0,159.0,156.0,155.3,157.97,157.96,157.44,170.18,122.62,61022494,"9,60,71,64,180.05",141423,0.017128139085640592,158.53428571428572,158.68428571428572,159.93033333333332,0.01579161883449638,0.2913139346208786
2025-08-19,2025-08-19,158.5,159.46,156.76,157.96,159.2,159.23,158.52,170.18,122.62,21224239,"3,36,43,66,794.33",128791,0.008040010129146458,158.47142857142856,158.50857142857143,159.82466666666667,0.015925462226049777,-0.652189912133057
2025-08-20,2025-08-20,158.2,162.76,158.03,159.23,161.77,161.92,161.13,170.18,122.62,28520245,"4,59,54,21,094.45",175151,0.0168938014193305,159.03857142857143,158.54857142857145,159.82299999999998,0.016317024785764342,0.3437581908119296
2025-08-21,2025-08-21,161.92,162.54,161.19,161.92,161.29,161.51,161.86,170.18,122.62,17282594,"2,79,72,93,208.19",188647,-0.0025321146245058657,159.46571428571428,158.80357142857142,159.90666666666667,0.016484951361077756,-0.39402364881507856
2025-08-22,2025-08-22,161.25,161.28,158.1,161.51,158.3,158.55,159.76,170.18,122.62,16063984,"2,56,64,38,480.54",118594,-0.01832703857346285,159.2357142857143,159.1992857142857,159.83633333333333,0.017804279903270565,-0.07051082725197388
2025-08-25,2025-08-25,159.2,160.33,158.64,158.55,159.65,159.63,159.62,170.18,122.62,16376542,"2,61,40,49,036.29",104963,0.006811731315042424,159.15714285714284,159.20428571428573,159.82933333333332,0.018071198053788155,0.019457066192297034
2025-08-26,2025-08-26,159.16,159.16,154.64,159.63,155.05,155.03,156.04,170.18,122.62,19621100,"3,06,15,87,758.38",114429,-0.028816638476476863,159.1185714285714,158.87642857142856,159.649,0.017618237758624495,0.19812228979719904
2025-08-28,2025-08-28,155.78,155.87,153.16,155.03,154.17,153.63,154.13,170.18,122.62,22269875,"3,43,25,03,613.00",122402,-0.009030510223827726,158.5,158.5171428571429,159.47,0.016056371149837705,0.1349962540326486
2025-08-29,2025-08-29,154.5,155.1,153.05,153.63,154.5,154.48,154.39,170.18,122.62,16971859,"2,62,03,18,128.23",134583,0.005532773546833347,157.82142857142858,158.14642857142857,159.375,0.01577234227313992,-0.23790057196100112
2025-09-01,2025-09-01,154.48,156.36,153.7,154.48,156.17,156.17,155.56,170.18,122.62,10798622,"1,67,98,36,985.28",119778,0.010939927498705426,157.0,158.0192857142857,159.25066666666666,0.01455844471670711,-0.36373369587857174
2025-09-02,2025-09-02,156.17,159.07,155.5,156.17,158.45,158.39,157.92,170.18,122.62,21202113,"3,34,82,55,578.36",153167,0.014215278222449834,156.5542857142857,158.01,159.118,0.016313476464536986,0.963409127572018
2025-09-03,2025-09-03,158.4,168.0,158.4,158.39,167.83,167.85,165.43,170.18,122.62,82352014,"13,62,36,59,440.32",422282,0.059725992802575956,157.88285714285715,158.55928571428572,159.27900000000002,0.027000687839517392,2.884141830580754
2025-09-04,2025-09-04,169.0,169.3,166.62,167.85,166.7,166.81,167.24,170.18,122.62,26316842,"4,40,12,13,165.94",199237,-0.006196008340780379,158.9085714285714,159.03285714285715,159.40466666666666,0.027576325319300994,-0.680434749294656
2025-09-05,2025-09-05,167.0,168.0,165.94,166.81,167.8,167.68,167.03,170.18,122.62,16798170,"2,80,58,13,958.21",160936,0.005215514657394671,160.71571428571428,159.91714285714286,159.56833333333333,0.022888077546374997,-0.36169506964399456
2025-09-08,2025-09-08,170.0,172.5,168.46,167.68,168.85,168.82,170.9,172.5,122.62,36402317,"6,22,10,67,174.56",254251,0.006798664122137366,162.88571428571427,160.69285714285712,159.74633333333333,0.021246291557888142,1.1670406359740375
2025-09-09,2025-09-09,169.3,169.72,167.99,168.82,169.45,169.15,168.83,172.5,122.62,14028910,"2,36,85,38,301.06",112356,0.0019547446984955474,164.98142857142855,161.40142857142857,160.00366666666667,0.021518160983158518,-0.6146149158582406
2025-09-10,2025-09-10,169.19,170.73,168.75,169.15,169.35,169.43,169.65,172.5,122.62,13128306,"2,22,72,31,877.32",127830,0.0016553355010346937,166.87571428571428,161.93785714285713,160.32866666666666,0.02196481335358053,-0.06419629180028952
2025-09-11,2025-09-11,169.35,170.9,168.46,169.43,169.4,169.41,169.45,172.5,122.62,13829526,"2,34,34,67,550.95",107091,-0.00011804284955441169,168.45000000000002,162.50214285714287,160.58599999999998,0.022378287639348314,0.05341283178499956
2025-09-12,2025-09-12,169.6,171.0,168.63,169.41,169.58,169.78,169.67,172.5,122.62,12119036,"2,05,62,18,064.83",92691,0.002184050528304171,168.72571428571428,163.3042857142857,160.86666666666667,0.00416903512628706,-0.12368392090950908
2025-09-15,2025-09-15,169.77,170.2,168.63,169.78,169.3,169.23,169.38,172.5,122.62,10611401,"1,79,73,27,327.99",112903,-0.003239486394157165,169.07142857142858,163.98999999999998,161.243,0.0033022901733552584,-0.12440222143081348
2025-09-16,2025-09-16,169.39,172.27,169.02,169.23,172.0,172.02,171.3,172.5,122.62,26629438,"4,56,16,76,072.33",194179,0.016486438574720985,169.6914285714286,165.20357142857142,161.87666666666667,0.00639464338100556,1.5095119862118112
2025-09-17,2025-09-17,172.5,172.9,169.35,172.02,171.0,171.36,171.06,172.9,122.62,21381306,"3,65,74,11,231.09",134365,-0.003836763167073598,170.05428571428573,166.47,162.27,0.006780476571519376,-0.19708008858467085
2025-09-18,2025-09-18,171.46,172.2,169.81,171.36,172.09,172.03,171.4,172.9,122.62,16413388,"2,81,31,85,969.57",113551,0.0039098972922502195,170.46571428571428,167.72357142857143,162.68366666666665,0.0068110441617751545,-0.2323486694404916
2025-09-19,2025-09-19,172.1,172.67,170.6,172.03,171.98,171.48,171.54,172.9,122.62,25406461,"4,35,82,90,313.66",107824,-0.003197116781956666,170.75857142857143,168.81714285714284,163.111,0.007142432962891861,0.5479108274294131
2025-09-22,2025-09-22,170.8,172.21,170.51,171.48,171.4,171.39,171.4,172.9,122.62,20970704,"3,59,42,80,078.95",113244,-0.0005248425472358376,171.04142857142855,169.74571428571429,163.50166666666664,0.007161711653645547,-0.17459169145990072
2025-09-23,2025-09-23,171.45,173.81,171.2,171.39,173.21,173.29,172.77,173.81,122.62,24533561,"4,23,87,37,406.43",157753,0.011085827644553348,171.54285714285714,170.1342857142857,164.01299999999998,0.008006034915684053,0.16989687136874365
2025-09-24,2025-09-24,173.16,174.44,172.38,173.29,172.7,172.66,173.43,174.44,122.62,20168891,"3,49,78,09,846.07",169069,-0.003635524265681811,172.03285714285715,170.55214285714285,164.48433333333335,0.008058333098691245,-0.1779060936160063
2025-09-25,2025-09-25,172.9,173.85,171.86,172.66,172.35,172.38,172.75,174.44,122.62,17026549,"2,94,13,35,157.94",132269,-0.0016216842349126015,172.08428571428573,170.88785714285714,164.89166666666668,0.005455406323334742,-0.1558014270591278
2025-09-26,2025-09-26,172.22,173.37,167.2,172.38,167.35,167.4,169.01,174.44,122.62,20157657,"3,40,68,73,943.17",155844,-0.028889662373825176,171.51857142857142,170.7864285714286,165.13233333333335,0.012412356250354951,0.18389563263818176
2025-09-29,2025-09-29,167.6,170.28,167.56,167.4,169.3,168.98,169.2,174.44,122.62,16832342,"2,84,79,70,568.50",117890,0.009438470728793114,171.08285714285714,170.77428571428572,165.5883333333333,0.013101912685678719,-0.1649653528681434
2025-09-30,2025-09-30,169.5,170.15,168.41,168.98,169.05,168.77,169.03,174.44,122.62,24553596,"4,15,02,83,055.30",136022,-0.0012427506213752437,170.69571428571427,170.72714285714287,165.94866666666667,0.013104852401713506,0.45871537068341417
2025-10-01,2025-10-01,169.0,169.74,166.13,168.77,167.56,167.51,167.55,174.44,122.62,17542776,"2,93,93,51,263.43",155235,-0.0074657818332642956,170.14142857142858,170.59142857142857,166.22466666666668,0.013219192930973046,-0.28553129244286657
2025-10-03,2025-10-03,168.12,174.74,168.12,167.51,173.29,173.21,173.25,174.74,122.62,55172705,"9,55,88,14,164.10",231073,0.034027819234672574,170.13000000000002,170.83642857142857,166.60100000000003,0.018950223023267782,2.14503844773484
2025-10-06,2025-10-06,173.3,173.48,169.3,173.21,170.35,170.06,170.45,174.74,122.62,21474004,"3,66,02,41,985.27",144676,-0.01818601697361588,169.75857142857143,170.8957142857143,166.886,0.02018445878597222,-0.6107857318215593
2025-10-07,2025-10-07,170.4,172.2,170.4,170.06,171.5,171.43,171.36,174.74,122.62,19189843,"3,28,83,88,049.36",101492,0.008055980242267502,169.62285714285716,170.85357142857146,167.31533333333334,0.020542262469245943,-0.1063686585883098
2025-10-08,2025-10-08,172.0,173.63,170.06,171.43,172.2,171.94,172.15,174.74,122.62,22662699,"3,90,13,25,663.94",119943,0.002974975208539954,170.27142857142857,170.89499999999998,167.72566666666665,0.016329400527973548,0.18097365361457096
2025-10-09,2025-10-09,172.79,177.82,172.78,171.94,176.21,176.42,176.24,177.82,122.62,68504717,"12,07,32,53,375.17",324604,0.026055600790973577,171.3342857142857,171.2085714285714,168.43866666666665,0.018344880262462088,2.0227960491378365
2025-10-10,2025-10-10,176.0,176.14,172.9,176.42,173.85,173.86,173.77,177.82,122.62,18085975,"3,14,27,70,545.50",121139,-0.014510826436911817,172.0614285714286,171.3785714285714,169.113,0.01987758626128672,-0.7359893480035835
2025-10-13,2025-10-13,173.0,173.8,170.91,173.86,173.4,173.03,172.37,177.82,122.62,19386219,"3,34,15,08,151.04",128139,-0.0047739560565973616,172.85,171.49571428571429,169.73133333333334,0.01963382906415192,0.0718923917565959
2025-10-14,2025-10-14,174.91,176.45,169.25,173.03,169.32,170.51,171.78,177.82,122.62,22082970,"3,79,34,85,094.01",148175,-0.014563948448246045,172.46428571428572,171.29714285714286,170.20933333333335,0.015795130952884637,0.13910659938382008
2025-10-15,2025-10-15,170.83,174.0,170.11,170.51,173.0,173.24,172.92,177.82,122.62,15031989,"2,59,93,42,035.68",112418,0.01601079115594395,172.91857142857143,171.33857142857144,170.70433333333332,0.01528355600587032,-0.31929495896611737
2025-10-16,2025-10-16,173.0,174.49,172.22,173.24,173.6,174.0,173.52,177.82,122.62,12205250,"2,11,78,51,922.07",110540,0.004386977603324738,173.28571428571428,171.45428571428573,170.90933333333334,0.015133430109034507,-0.1880482350007041
2025-10-17,2025-10-17,173.6,174.31,170.99,174.0,171.5,172.22,172.4,177.82,122.62,21659007,"3,73,40,59,297.06",115444,-0.010229885057471244,173.32571428571427,171.79857142857142,171.0896666666667,0.01583136962472392,0.7745647979353147
2025-10-20,2025-10-20,173.3,173.3,170.82,172.22,172.1,171.95,171.89,177.82,122.62,18049579,"3,10,24,52,657.10",123559,-0.0015677621646731366,172.68714285714285,172.01071428571427,171.232,0.011083715095236556,-0.1666478984932227
2025-10-21,2025-10-21,172.4,173.25,172.1,171.95,172.68,172.78,172.75,177.82,122.62,2471987,"42,70,27,255.19",34539,0.004826984588543359,172.53285714285715,172.29714285714286,171.364,0.010294880497073569,-0.8630446172733447
2025-10-23,2025-10-23,173.9,176.08,173.64,172.78,174.0,174.16,174.74,177.82,122.62,31472510,"5,49,94,40,199.34",171010,0.00798703553652036,172.6942857142857,172.77214285714285,171.531,0.01060814900025675,11.731664850988293
2025-10-24,2025-10-24,174.6,177.35,173.72,174.16,174.42,174.44,175.14,177.82,122.62,25226376,"4,41,82,05,824.99",131563,0.001607717041800738,173.25571428571428,172.85999999999999,171.698,0.00813082164411685,-0.19846316674456532
2025-10-27,2025-10-27,175.89,177.9,175.53,174.44,176.61,176.66,176.83,177.9,122.62,23832477,"4,21,42,08,147.16",145635,0.012726438890162894,173.74428571428572,173.3314285714286,171.93966666666668,0.007329629135429177,-0.05525561816727065
2025-10-28,2025-10-28,177.35,182.06,177.02,176.66,181.65,181.81,180.69,182.06,122.62,59511794,"10,75,32,71,781.54",300108,0.02915204347333855,174.85999999999999,174.07285714285715,172.34066666666664,0.012420842831083795,1.4970880701993337
2025-10-29,2025-10-29,183.67,186.94,182.05,181.81,185.0,185.19,185.23,186.94,122.62,51610530,"9,56,00,13,023.60",276781,0.018590836587646375,176.7128571428571,175.01928571428567,172.87266666666667,0.010657662391897058,-0.13276803586193353
2025-10-30,2025-10-30,184.4,185.19,182.64,185.19,184.45,184.35,183.46,186.94,122.62,24270977,"4,45,28,35,993.47",174110,-0.0045358820670662325,178.48428571428573,175.58571428571432,173.28366666666665,0.011258723176342958,-0.5297281969396554
2025-10-31,2025-10-31,184.0,184.3,182.12,184.35,182.9,182.84,183.02,186.94,122.62,16041321,"2,93,59,57,168.59",135184,-0.00819094114456198,179.92142857142858,176.22714285714284,173.6663333333333,0.01317709432614993,-0.3390739482798736
2025-11-03,2025-11-03,182.4,184.1,181.8,182.84,182.7,182.67,182.88,186.94,122.62,16652212,"3,04,53,92,729.64",130699,-0.0009297746663750051,181.13714285714286,176.91571428571427,174.02100000000002,0.013623533256367929,0.03808233748330325
2025-11-04,2025-11-04,183.0,183.09,178.9,182.67,179.35,179.29,180.22,186.94,122.62,18746387,"3,37,84,20,599.57",129742,-0.018503311983357973,181.82999999999998,177.54285714285714,174.28133333333332,0.016702479455492653,0.12575956875879313
2025-11-06,2025-11-06,179.29,180.67,176.52,179.29,177.35,177.27,177.84,186.94,122.62,23664538,"4,20,84,79,735.84",189659,-0.011266662948295925,181.91714285714286,177.83071428571427,174.47733333333335,0.017081372967603432,0.26235194013651797
